Repository,YAML File,YAML File Path,Status,Violations
GP_AF_BTP,btp_scx_plan.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_scx_plan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_scx_plan.yml"", line 30, column 15"
GP_AF_BTP,btp_sierra_master_plan.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_sierra_master_plan.yml,Compliant,
GP_AF_BTP,btp_smf_master_plan.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_smf_master_plan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_smf_master_plan.yml"", line 19, column 15"
GP_AF_BTP,btp_ssp5r12_master_plan.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_ssp5r12_master_plan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_ssp5r12_master_plan.yml"", line 19, column 15"
GP_AF_BTP,btp_uniform_master_plan.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_uniform_master_plan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_uniform_master_plan.yml"", line 24, column 15"
GP_AF_BTP,btp_vtt_daily.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_vtt_daily.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_vtt_daily.yml"", line 19, column 15"
GP_AF_BTP,btp_zeal_master_plan.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_zeal_master_plan.yml,Error,"could not determine a constructor for the tag 'tag:yaml.org,2002:python/tuple'
  in ""cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\btp_zeal_master_plan.yml"", line 24, column 15"
GP_AF_BTP,jb_btp_gsa_carrier_type_ref.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\jb_btp_gsa_carrier_type_ref.yml,Non-Compliant,No interval scheduled for this job
GP_AF_BTP,jb_btp_lgs_tac_tds.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\jb_btp_lgs_tac_tds.yml,Compliant,
GP_AF_BTP,jb_btp_power_bi_migration_apac.yml,cloned_repos\GP_AF_BTP\dags\databricks\BTP\workflows\execution_plan\jb_btp_power_bi_migration_apac.yml,Compliant,
